Fecha,Severidad del Problema,Problema,Empresa,RANCHO,Punto de rocío (ºC),Punto de rocío Maximo (°C),Hora de registro de velocidad máxima de viento,Viento (km/h),Ráfaga de viento (km/h),Temperatura Promedio (ºC),Humedad Promedio (%),ETO (mm),Joules Acumulados,Horas Frío Efectivas,Lluvia (mm),Horas luz
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,7.0,16.0,0.552083333,12.9,16.1,15.5,80.3,2.46,1467.5,7.4,0.254,8.6
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,6.0,15.0,0.579861111,9.7,12.9,16.0,75.4,0.41,1297.1,3.4,0.0,8.4
12/18/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,CEDROS,6.0,15.0,0.579861111,9.7,12.9,16.0,75.4,0.41,1297.1,3.4,0.0,8.4
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,6.0,15.0,0.579861111,9.7,12.9,16.0,75.4,0.41,1297.1,3.4,0.0,8.4
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,6.0,15.0,0.579861111,9.7,12.9,16.0,75.4,0.41,1297.1,3.4,0.0,8.4
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,6.0,15.0,0.579861111,9.7,12.9,16.0,75.4,0.41,1297.1,3.4,0.0,8.4
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,6.0,15.0,0.579861111,9.7,12.9,16.0,75.4,0.41,1297.1,3.4,0.0,8.4
12/18/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,CEDROS,6.0,15.0,0.579861111,9.7,12.9,16.0,75.4,0.41,1297.1,3.4,0.0,8.4
12/18/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,CEDROS,6.0,15.0,0.579861111,9.7,12.9,16.0,75.4,0.41,1297.1,3.4,0.0,8.4
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,6.0,15.0,0.579861111,9.7,12.9,16.0,75.4,0.41,1297.1,3.4,0.0,8.4
12/18/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,ENCINOS CONVENCIONAL,7.0,17.0,0.597222222,19.3,20.9,15.3,84.1,0.48,1650.6,6.9,0.200000006,8.5
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ENCINOS CONVENCIONAL,7.0,17.0,0.597222222,19.3,20.9,15.3,84.1,0.48,1650.6,6.9,0.200000006,8.5
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ENCINOS CONVENCIONAL,7.0,17.0,0.597222222,19.3,20.9,15.3,84.1,0.48,1650.6,6.9,0.200000006,8.5
12/18/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,ENCINOS CONVENCIONAL,7.0,17.0,0.597222222,19.3,20.9,15.3,84.1,0.48,1650.6,6.9,0.200000006,8.5
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ENCINOS CONVENCIONAL,7.0,17.0,0.597222222,19.3,20.9,15.3,84.1,0.48,1650.6,6.9,0.200000006,8.5
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ENCINOS CONVENCIONAL,7.0,17.0,0.597222222,19.3,20.9,15.3,84.1,0.48,1650.6,6.9,0.200000006,8.5
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ENCINOS CONVENCIONAL,7.0,17.0,0.597222222,19.3,20.9,15.3,84.1,0.48,1650.6,6.9,0.200000006,8.5
12/18/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,ENCINOS CONVENCIONAL,7.0,17.0,0.597222222,19.3,20.9,15.3,84.1,0.48,1650.6,6.9,0.200000006,8.5
12/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ENCINOS CONVENCIONAL,7.0,17.0,0.597222222,19.3,20.9,15.3,84.1,0.48,1650.6,6.9,0.200000006,8.5
12/18/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,CEDROS,6.0,15.0,0.579861111,9.7,12.9,16.0,75.4,0.41,1297.1,3.4,0.0,8.4
12/18/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,CEDROS,6.0,15.0,0.579861111,9.7,12.9,16.0,75.4,0.41,1297.1,3.4,0.0,8.4
12/18/2020,Daño,Abejas,Sino A,ENCINOS ORGANICO,7.0,17.0,0.597222222,19.3,20.9,15.3,84.1,0.48,1650.6,6.9,0.200000006,8.5
12/18/2020,Daño,Abejas,Sino A,ENCINOS ORGANICO,7.0,17.0,0.597222222,19.3,20.9,15.3,84.1,0.48,1650.6,6.9,0.200000006,8.5
12/18/2020,Daño,Abejas,Sino A,ENCINOS CONVENCIONAL,7.0,17.0,0.597222222,19.3,20.9,15.3,84.1,0.48,1650.6,6.9,0.200000006,8.5
12/18/2020,Daño,Abejas,Sino A,ENCINOS CONVENCIONAL,7.0,17.0,0.597222222,19.3,20.9,15.3,84.1,0.48,1650.6,6.9,0.200000006,8.5
12/18/2020,Daño,Abejas,Sino A,ENCINOS CONVENCIONAL,7.0,17.0,0.597222222,19.3,20.9,15.3,84.1,0.48,1650.6,6.9,0.200000006,8.5
12/18/2020,Daño,Abejas,Sino A,ENCINOS CONVENCIONAL,7.0,17.0,0.597222222,19.3,20.9,15.3,84.1,0.48,1650.6,6.9,0.200000006,8.5
12/19/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Controle,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,10.0,16.0,0.55625,19.3,25.7,17.1,75.1,2.95,1414.8,0.0,0.0,8.4
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
12/19/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS I,8.0,16.0,0.626388889,16.1,22.5,17.1,75.7,2.95,1404.8,0.9,0.508,8.6
